Sample_ID	Holdemanella	Anaerostipes	Agathobacter	Bifidobacterium	Coprococcus 2	Bacteroides	Roseburia	Christensenellaceae R-7 group	Fusicatenibacter	Dialister	Blautia	Subdoligranulum	[Ruminococcus] torques group	Prevotella 9	Alistipes	Megamonas	Ruminococcus 2	CAG-56	Erysipelotrichaceae UCG-003	Intestinibacter	Dorea	Lachnospiraceae NK4A136 group	[Eubacterium] hallii group	Faecalibacterium	Clostridium sensu stricto 1	Ruminococcaceae NK4A214 group	Lachnospiraceae ND3007 group	Collinsella	Coprococcus 1	Streptococcus	[Eubacterium] ruminantium group	Terrisporobacter	Lactobacillus	Ruminococcus 1	Phascolarctobacterium	Catenibacterium	[Eubacterium] xylanophilum group	Paraprevotella	Turicibacter	Parabacteroides	[Eubacterium] coprostanoligenes group	Romboutsia	Tyzzerella 3	Lachnospira	Ruminococcaceae UCG-002	[Ruminococcus] gauvreauii group	Barnesiella	Ruminiclostridium 5	Lachnoclostridium	Butyrivibrio	[Eubacterium] eligens group	Sutterella	Lachnospiraceae UCG-001	Akkermansia	Butyricicoccus	Ruminococcaceae UCG-014	Coprococcus 3	Ruminococcaceae UCG-013	Lachnospiraceae FCS020 group	[Eubacterium] ventriosum group	Megasphaera	Senegalimassilia	Mogibacterium	Family XIII UCG-001	Ruminiclostridium 6	Ruminiclostridium 9	Solobacterium	Family XIII AD3011 group	Parasutterella	Ruminococcaceae UCG-008	Ruminococcaceae UCG-004	Ruminococcaceae UCG-005	Marvinbryantia	Adlercreutzia	Acidaminococcus	Oribacterium	Lachnospiraceae UCG-004	Odoribacter	Desulfovibrio	Lachnospiraceae NK4B4 group	Anaeroplasma	Moryella	Asteroleplasma	Negativibacillus	Lachnospiraceae UCG-008	Lachnospiraceae UCG-003	Mitsuokella	Olsenella	Alloprevotella	Erysipelatoclostridium	Butyricimonas	Libanicoccus	Ruminococcaceae UCG-003	Bilophila	Ruminococcaceae UCG-010	Prevotella 2	Merdibacter	Enterorhabdus	Klebsiella	Tyzzerella	Slackia	Prevotellaceae UCG-003	Veillonella	Raoultibacter	Acetitomaculum	[Eubacterium] brachy group	Lachnospiraceae UCG-010	Coprobacter	[Ruminococcus] gnavus group	Oscillibacter	Lactococcus	Phocea	UBA1819	Eisenbergiella	Brachyspira	Howardella	[Bacteroides] pectinophilus group	Vibrio	[Eubacterium] nodatum group	Enterococcus	Actinomyces	Haemophilus	Prevotellaceae NK3B31 group	Oxalobacter	[Clostridium] innocuum group	Fournierella	Allisonella	Erysipelotrichaceae UCG-004	Hydrogenoanaerobacterium	Eggerthella	Holdemania	Defluviitaleaceae UCG-011	DTU089	CAG-352	Escherichia-Shigella	Leuconostoc	Tyzzerella 4	Dielma	Anaerosporobacter	[Eubacterium] oxidoreducens group	Methanobrevibacter	GCA-900066575	Faecalitalea	Peptococcus	Ruminiclostridium	Granulicatella	[Eubacterium] fissicatena group	Ruminococcaceae UCG-009
A10_07	1.2121257107228218	2.7879633615890502	3.7373257522899004	5.441575986104719	3.7187690206499315	2.208251065156397	1.01097073974555	2.841406748712163	3.4419025845815825	1.1913421712860557	10.76513115897923	1.5936521132405992	1.6775285402532623	0.16181469990053593	0.64948560739894	0	2.9379017532400056	0	0.6762073009604965	0.49509360015439197	3.96446014756313	0.7311352266148067	2.349282225620166	8.75580825700331	0.491382253826398	0.2709282819435579	1.0822285892430337	1.8074256617330504	0.13509300633897953	1.72800285031398	0	0.9463933136384554	0.13880435266697347	2.630602277282107	0	5.176585858285952	0.12321669808939892	0	0.06086607977910067	0.5596710262614867	1.2522082510651564	2.110271522097356	0	0.578970027167055	1.8497350098721812	0.24866020397559416	0.15290746871335045	2.0523745193806504	0.1514229301821529	0	0.10243315865263282	0.017814462374370926	0.17294873888451776	0.020783539436766082	0.16626831549412865	1.3613218331081782	0.06977331096628614	0.29096955211472514	0.29468089844271905	0.45723786760885377	1.7027656952836212	0	0.16701058475972744	0.14103116046376984	0	0.14622704532296135	0	0.44536155935927313	0	0	0.48915544602960176	0.37336144059619064	0.47282552218642837	0.10762904351182434	0.14548477605736257	0	0.019299000905568502	0.08164961921586675	0	0	0	0	0	0.5915886046822345	0.08164961921586675	0	1.313816600109856	0	0	0.13360846780778196	0	0.37929959472098096	0	0.02523715503035881	0.0051958848591915205	0	0.0326598476863467	0.291711821380324	0	0	0.08164961921586675	0	0	0	0	0.014845385311975772	0	0	0	0.10094862012143524	0	0	0.0846186962782619	0	0	0.046762963732723685	0	0	0.11653627469900982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A11_07	0	0.5788828042943163	6.695637532772623	2.2056878041740497	2.252190854934535	13.925258372553579	1.5025296056060229	1.6837311482244655	0.7320221611090176	1.0415079816874193	5.426424957706278	2.33156675192226	1.0487239723226671	0	3.7346760421093146	0	0.2365241374886749	0	0.03688172991348829	0	1.3533991324775703	0.4056990290483712	2.0725928657905923	4.065809834593459	0	2.631431251653665	0.4802642656125975	1.1457389575298862	0.5556312789140736	0.2830271882491601	0.2028495145241856	0	0.02084619516849338	1.2203041940941124	0.5251637628985832	14.375055122150684	0.16356245439894807	0	0.17318377524594503	0.8546940019082285	2.217714455232796	0.7191937333130217	0.35117821091538853	1.1481442877416355	4.0128925699349764	0.09541143173271971	0.3207106948998982	0.03367462296448931	0.11064518974046487	0	0.02966573927824058	0.18921930999093992	0.4890838097223447	0.9460965499546996	0.10663630605421615	0.6213769713685529	0.21006550515943329	0.01042309758424669	0.28703607193540887	0.10823985952871565	1.414334164508551	0	0.9958067076641838	0	0.040088836862487265	0.08418655741122327	0	0.2357223607514252	0	0	0.13710382206970648	2.2056878041740497	0.29184673235890735	0.30627871362940273	0.29264850909615714	0	0	0.8170104952574906	0	0	0	0	0	0.11465407342671359	0	0	0.02084619516849338	0.02164797190574313	0.488282032985095	0	0.390465271040626	0	0.25336144897091956	0.2132726121084323	0.02405330211749236	0	0	0	0	0	0.3423586668056413	0	0	0	0	0	0	0	0	0	0	0	0.04249416707423651	0.2982609462569053	0	0	0	0	0	0	0	0	0	0	0.07215990635247709	0	0	0	0.03207106948998982	0	0	0	0	0	0	0	0	0.0040088836862487275	0	0	0	0	0	0	0	0	0	0
A04_07	0	6.716614378798183	7.361619973234461	8.192009828656678	9.91641254031285	9.05530813277462	5.895000109694829	1.0015137886400036	3.5497246659792454	0.05704131107259604	8.72402974923762	6.6694456023343065	0.6175818871898379	0	0.9104670805818214	0	1.3020776200609903	1.0892696518286127	1.2768478093942652	0	2.4078014962374676	0.22268050284109608	2.4242557205853315	5.163335600359799	0	0.2533950549571093	0.9609267019152717	0.35541124591386763	0.11188872556547684	0.462912178319914	0	0	0	1.6498102279458544	0.47168776463877493	0.03839319014501657	1.4501656391917683	0.3060485728702749	0.0405870867247318	0.2303591408700994	0.7261797678857418	0.03071455211601325	0.5034992650446457	1.1397292731620632	0.42671288475461266	0.4014830740878875	0	0	0.4662030231894869	0	0	0.35870209078344045	1.5631513130471029	0.1447971742612053	0.1437002259713477	0.8270990105526425	0.0745924837103179	0.09433755292775499	0.24132862376867553	0.8369715451613611	0	0	0	0.08885281147846691	0.058138259362453655	0.20951712336280467	0	0.05045962133345035	0	0.05923520765231127	0.0745924837103179	0.42342203988503974	0.13382769136262915	0.07788332857989073	0	0	0	0	0	0	0	0.02193896579715232	0	0.012066431188433776	0.05594436278273842	0	0	0	0	0	0.052653517913165575	0	0.06581689739145696	0.11627651872490731	0	0	0	0	0	0	0.09104670805818214	0	0.0340053969855861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047168776463877495	0
A07_07	0	14.600282026250133	8.332790975159996	7.59084499403406	0	11.517518168998809	8.010630220197418	0.21802798568174422	6.432367935784793	0	9.469573706475757	1.3059984813971148	0.7603861590194164	0	0.9469573706475757	0	0	0.7050656253389739	1.8320859095346569	0.13558954333441803	1.2962360342770367	0.6356437791517517	1.4307408612647794	8.86321726868424	0.008677730773402755	0.04447337021368912	1.9188632172686844	0	0.1583685866146003	0.6812018657121163	0	0	0.018440177893480854	0.13016596160104132	0.47293632715045014	0.020609610586831542	0.4176157934700076	0	0	0.4447337021368912	0.16270745200130166	0	0.2180279856817442	0.9306866254474454	0.5076472502440612	2.4416964963662	0.14318255776114547	0.6302201974183751	0.27768738474888816	0	0	0	0.3395162165093828	0	0.296127562642369	0.5184944137108147	0.16270745200130166	0.3807354376830459	0.3427703655494088	0.19958780778826335	0	0	0	0.05640525002711791	0	0	0	0.07376071157392342	0	0	0.1681310337346784	0.026033192320208263	0.1963336587482373	0.38290487037639653	0	0	0.050981668293741185	0.04447337021368912	0	0	0	0	0	0	0.11064106736088514	0	0	0	0	0.2147738366417182	0	0	0	0.1833170625881332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2278989044364899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12040351448096324	0	0.02169432693350689	0	0	0	0	0	0	0	0.15077557218787285	0	0	0	0	0	0	0	0
A05_14	0	6.078431372549019	4.705882352941177	4.11764705882353	1.9607843137254901	30.098039215686274	0	0	0	2.941176470588235	0	11.07843137254902	0	0	4.313725490196078	0	10.980392156862745	0	0	0	0	2.156862745098039	0	7.254901960784313	0	3.2352941176470593	0	0	0	0	0	0	0	1.8627450980392157	0	0	2.843137254901961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.941176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.431372549019608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A11_14	0	1.355819469600565	1.6427595722283757	3.1178625710822647	1.1837653467605176	18.92567866556362	2.264737974763563	2.3120116315183368	0.44717581127916467	0.9715835850472323	4.34835188091436	2.1468286797182268	0.3732420108894319	0	5.265790638166882	0	0.1517154565618309	0	0.05194605306193124	0	1.507534926162396	0.1907437080686787	2.2581416505652228	1.6521043648426907	0.004672396307157836	2.7973911537795564	0.3798383350877723	0.6228029430599799	0.4359070907736663	0.42381382974337556	0.28666525578621316	0	0.037104323615665166	0.340535236739327	0.2429646079722075	16.415777308095063	0.17260381652324241	0	0.03435585519968997	1.3995201174145706	1.4294784231487005	1.5416159345204885	0.04260126044761557	0.9177136040941185	3.3031093423189923	0.02391167521898422	0.22042716696121087	0.10499149349025257	0.22125170748600342	0	0.043150954130810604	0.12725408765965168	0.38478557823652776	2.0096801057610647	0.07668226880570801	0.5441967463630891	0.1291780155508343	0.0318822336253123	0.15308969076981851	0.18634615860311843	0.9542682340265887	0	0.8564227584178716	0	0.029408612050934615	0.041501873081225486	0	0.15418907813620858	0.018139891545436305	0	0.11268720505498311	1.8725315318039024	0.15748724023537883	0.11406143926297073	0.5255071611344578	0	0.052495746745126276	0.6917895003009573	0.059366917785064276	0	0	0	0	0.03490554888288502	0.005222089990352876	0	0.1668320328496945	0.0764074219641105	0.5062678822226314	0.0021987747327801583	0.4323340818328986	0	0.10773996190622775	0.09207369193516912	0.013192648396680948	0	0	0	0	0	0.1792001407215829	0	0	0	0	0	0	0	0	0	0.0030233152575727174	0	0.010719026822303272	0.08080497142967082	0	0.02583560311016686	0	0	0	0	0.043150954130810604	0	0	0	0	0	0	0	0.13714857395716237	0.0021987747327801583	0	0.0038478557823652766	0	0	0.016490810495851188	0	0	0	0	0.028584071526142056	0	0	0	0	0	0.017315351020643747	0	0
A02_14	3.822414195084241	2.7990134121949124	4.0592443522756545	3.8678168677064284	0.11289313192544145	10.683126158074927	3.768421827641638	1.5547347624949384	2.54377676610261	0.3165916090952597	6.411593633809037	4.920668032837177	1.1375210140748284	5.724418048175916	0.7620286404967298	0	1.0172652865890321	0.41475954989999136	0.6245935233701054	0	2.4554256193783517	0.8516068864810475	2.000171793896408	10.892960131545038	0.028223282981360363	0.26259924165265724	1.478654608371271	0.21106107273017316	0.393898862478986	0.04417557336212926	3.4137901414845446	0	0.6859484863730627	0.3129103113150823	0.3006393187144908	0	0.31413741057514144	0.7080362730541273	0.03313168002159694	1.7437080485440466	1.6357233136588416	0.6221393248499871	0	0.7153988686144822	1.5142404869129862	0.19020038530916766	0.6074141337292773	0	0	0	0.3423606935565018	1.4087099505479	0.05153816892248413	0.041721374842010966	0.2920496238940768	0.8319732983201011	0.386536266918631	0.11534733044555974	0.20737977494999568	0.6147767292896322	0	0	0	0.21228817199023228	0.5890076448283902	0.4012614580393408	0.7595744419766115	0.2908225246340176	0	0.3595400831973299	0.22210496607070548	1.370669873486066	0.07608015412366707	0.03804007706183354	0.06503626078313475	0	0.21228817199023228	0.3840820683985127	0	0	0.10675763562514572	0	0	0.0159522903807689	0.06135496300295731	0	0	0	0.3472690905967384	0.06871755856331219	0	0	0.23805725645147435	0.0478568711423067	0.6245935233701055	0	0	0.06135496300295731	0	0.1460248119470384	0	0	0	0	0.04294847410207012	0	0	0.05644656596272073	0	0	0	0	0	0	0.09203244450443597	0.035585878541715237	0	0	0	0	0	0	0	0	0	0	0.020860687421005483	0	0	0.0024541985201182925	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025769084461242067	0	0	0	0
A04_14	0	10.552059556104435	9.602936177003185	8.19312718114519	7.2204144782943525	8.334663123642748	2.0272942351855576	1.6866366480958555	2.4442702226415878	0.02358932374959239	10.56940464709678	4.4604635995920425	0.7819167019350183	0	0.993526812041656	0	1.2134625658246203	0.9019447316020619	1.757404619344633	0	2.2208654506601544	0.12904747698306426	2.3055094947028096	6.564076235143931	0	0.26295157944398573	1.0774770524446171	0.31290544150194605	0.3274753179355179	0.08950066952051232	0	0	0	1.9766465694879036	0.6785399596206282	0.022895520109898496	0.20675348462878035	0.2816842777157209	0.007631840036632831	0.4093441474193974	0.5633685554314417	0.3122116378622522	1.1864042238765586	0.7430636981121603	0.4780307077490928	0.19426501911429028	0	0.026364538308367963	0.959530433696655	0	0	0.6757647450618526	1.286311947992479	0.17136949900439177	0.0992139204762268	0.45444138399950046	0.08186882948387947	0.08256263312357337	0.21022250282724986	1.0094842957546157	0	0	0	0.09296968771898177	0	0.22756759381959718	0	0.07562459672663442	0	0.1998154482318414	0.04440343294040921	0.5564305190345028	0.06660514941061381	0.09713250955714514	0	0	0.2109163064669437	0	0	0	0	0	0	0.006938036396938938	0.024976931028980177	0	0	0	0	0	0	0	0	0.16304385532806506	0	0	0	0	0	0	0.08672545496173673	0	0	0	0	0	0.029833556506837437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25948256124551633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A10_14	1.0178918568651452	3.289473684210527	5.183058535531716	2.934876520987832	2.4758801929584564	4.332565339477283	2.5190798473612213	2.1293829649362808	1.3679890560875514	1.2428900568795447	7.973036215710276	1.9385844913240695	1.5344877240982073	1.2500899992800059	0.7955936352509179	0	3.236374109007128	0	0.5093959248326013	0.5786953704370366	3.927568579451364	1.0052919576643387	2.578479372165023	14.594283245734035	0.5129958960328317	0.4355965152278781	0.5552955576355388	1.4912880696954425	0.10709914320685433	1.5110879112967097	0	3.2066743466052268	0	1.4075887392900857	0	4.42796457628339	0.1754985960112319	0	0.08999928000575995	0.6569947440420476	1.2419900640794874	2.132082943336453	0.0071999424004607964	0.67859457124343	1.7144862841097273	0.15569875440996472	0.23399812801497588	0.2033983728130175	0.06389948880408956	0	0.10619915040679674	0.03329973360213118	0.22589819281445747	0	0.1880984952120383	1.0277917776657786	0.11249910000719994	0.10979912160702715	0.2168982648138815	0.8882928936568508	1.611887104903161	0	0.08009935920512636	0.2528979768161855	0	0.08189934480524155	0	0.42839657282741733	0	0	0.4553963568291453	0.32849737202102386	0.29339765281877744	0.10979912160702715	0.15209878320973433	0	0	0.07469940240478076	0	0	0	0	0	0.38069695442436463	0.23219814241486067	0	1.0682914536683705	0	0	0.06749946000431997	0	0.2717978256173951	0	0.01529987760097919	0	0	0	0.3689970480236158	0	0	0.07739938080495357	0	0	0	0	0	0	0	0	0.09629922960616315	0	0	0	0	0	0.03599971200230398	0	0	0.018899848801209592	0	0.04139966880264958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A07_14	0	17.390119869233565	6.534916454776608	2.344033781329459	0	11.914275335997095	3.341808935706502	0.6424809298946603	4.828823102070469	0	8.216037050490375	0.8876679985470396	0.47902288412640753	0	1.762849618597893	0	0	0.19410642934980024	2.6584634943697782	0	0.5959407918634217	2.3508445332364696	4.046721758082093	9.498728659644023	0	0.019297130403196514	2.9445150744642206	0	0.4654013803123864	0.867235742826008	0	0	0	0.6288594260806393	0.4075099891027969	0	1.3315019978205593	0	0	1.5539865601162368	0.2383763167453687	0.2327006901561932	0.9444242644387941	1.9580911732655286	0.5028605158009445	1.3280966218670542	0.19864693062114058	0.8433981111514711	0.09421540138031238	0	0.5709680348710497	0	0.3110243370868144	0.020432255721031602	0.44837450054486017	0.7798310933527062	0.12486378496185978	0.624318924809299	0.29626770795495827	0.8763167453686888	0	0	0	0.07718852161278605	0	0	0	0.06583726843443516	0	0	0.0828641482019615	0.14075553941155103	0.11124228114783871	0.32578096621867053	0	0	0.1362150381402107	0.2451870686523792	0	0	0	0	0	0.03972938612422812	0.05789139120958955	0	0	0	0	0.2531329458772248	0	0	0.1623229204504177	0.06470214311660007	0.01362150381402107	0	0	0	0	0	0	0	0.02156738103886669	0	0	0	0	0	0	0	0.03745913548855794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10556665455866329	0.030648383581547405	0.03859426080639303	0	0	0	0	0	0	0	0.09875590265165275	0	0	0	0	0	0	0	0.03405375953505267
A08_14	1.7319634489535356	2.0808962626755525	7.09229339768314	3.1163309915173225	2.6116484735860537	7.359006410470657	0.8890433759583957	10.515444621956027	0.7720639843849224	0.795459862699617	7.5615478713093	6.020762170870126	0.7125716080989846	0	1.9137828461420197	0	0.7988021310302876	0.36029652604629714	0.22660579281947069	0	1.0828949391372937	0.6156458265095356	0.9010755419488099	4.057513753434181	0.05681856162140121	4.598961223002827	1.3034846489615572	0.03074886864217007	1.0320924605110997	0.10695258658146109	0	0.18649857285142282	0.05147093229232816	0.5381052012379761	0.019385156317889826	0.012700619656548506	0.23730105147761685	0	0.5233992205830252	0.3008041497603594	1.6651180823401224	0.6657798514695954	0	0.10828949391372936	4.201231291653018	0	1.0213972018529536	0.5915814945287067	0.24532249547122645	0	0.3756709603673821	0.007352990327475451	0.06818227394568145	2.80683694409722	0.49398725927312354	3.4064398826195363	0.12232702090254614	0.0314173223083042	0.15775506520765512	0	0	0	0	0.03275422964057246	0.121658567236412	0.663774490471193	0	0.5909130408625727	0.24732785646962877	0	0.12700619656548506	0.5695225235462804	0.25601775412937255	0.06818227394568145	0	0	0.06350309828274253	0.20120455350637367	0	0	0.14705980654950904	0.02740660031149941	0	0	0.15173898221244794	0	0	0	0	0.03877031263577965	0.1550812505431186	0	0.2520070321325677	0.1263377428993509	0.6584268611421199	0	0	0.26938682745205517	0	0	0.3061517790894324	0	0	0	0	0	0	0.022058970982426353	0	0	0.06885072761181558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035428044305109	0	0	0	0	0	0	0	0	0	0	0.08957279126197368	0	0	0	0	0	0	0	0	0
A02_28	3.1261182731568566	2.0066981694728634	8.692939395329631	1.374501078130018	0.12020002752672386	9.198513556911504	5.304399688030464	1.1065742992154883	2.893976235261733	0.26058631921824105	6.193512868743405	2.321420378951232	0.7221177226223792	0.5321833279809148	1.0818002477405146	0	1.713079781621324	0.2523283020599165	0.5771436436206817	0	2.4535486534844244	0.36610542735238794	4.520805615451668	8.490159196219665	0.0412900857916227	0.7533146763316053	0.8799376060925814	0.19819241179978897	0.45143827132174147	0.10368399321007478	5.407166123778502	0.03486718355737028	1.2286094416662845	0.4312520071569482	0.1972748543377529	0.02385649401293756	0.7184474927742349	1.0515208514933247	0.034867183557370285	1.498371335504886	1.6497683167408361	0.7147772629260908	0	0.2018626416479332	1.6149011331834657	0.27434968114878194	0.7799238427306511	0.0798274991971372	0.054135890260127544	0	0.627609304032665	1.4378125430105062	0.02844428132311786	0.17066568793870715	0.15506721108409413	1.4515759049410468	0.24957562967380834	0.053218332798091475	0.47712988025875125	0.3697756572005322	0	0	0	0.21287333119236596	0.7239528375464513	0.3624351975042437	0.5890718906271506	0.5734734137725375	0	0.199109969261825	0.244987842363628	1.5167224847456073	0.35417718034591916	0.0779923842730651	0.04404275817773088	0	0.2394824975914117	0.44868559893563337	0.4459329265495252	0.17800614763499564	0.37895123182089274	0	0	0	0.1009313208239666	0	0	0	0.4092306280680828	0.02385649401293756	0	0	0.3835390191310731	0.07065192457677662	1.0643666559618297	0	0	0.1101068954443272	0	0.18534660733128414	0	0	0	0	0	0	0	0.05688856264623572	0	0	0	0	0	0	0.13121071707115659	0.03027939624718998	0	0	0	0	0	0	0	0.01926870670275726	0	0	0	0.09359086112767812	0	0	0	0	0	0	0	0	0	0	0.0871679588934257	0.0183511492407212	0	0	0	0.03027939624718998	0	0	0	0
A10_28	1.4445013786204035	0.9845545714076569	1.4530415050142742	5.006954102920724	1.4225410536075935	4.492106483175952	0.16104238342727473	3.185467144913745	1.6543444842983677	1.0626357270087599	8.771929824561402	1.7739062538125565	2.6022985140180075	0.22692335846570527	1.1821974965229485	0	4.05167996486348	0	0.985774589463924	0.8881731449625455	1.6836249176487812	0.4782470780567552	2.73772051826367	9.57592172364151	0.7161505990288656	0.31110460434814435	0.4562867530439451	3.4087304492106485	0.25986384598492057	2.426615913915526	0	2.5107971597979653	0	1.2041578215357587	0	5.0423346265524724	0.07808115560110289	0	0.15128223897713686	0.5282678183637117	2.0105897567283995	3.751555523021741	0.031720469462948056	0.10126149867018032	0.7625112851670206	0.6844301295659176	0.5636483419954615	2.0264499914598737	0.032940487519215286	0	0	0.19520288900275723	0.22570334040943807	0	0.10736158895151648	2.1386916526364588	0.1634824195398092	0	0.04514066808188761	0.3977258863431178	1.2773589049117928	0	0.2781641168289291	0	0.04026059585681868	0.11102164312031819	0	0.9357538491569676	0	0	0.6002488836834786	0.6966303101285898	0.29524436961667033	0.1122416611765854	0.02684039723787912	0	0	0.38674572383671274	0	0	0	0	0	0.863772783837201	0	0	0.4038259766244541	0	0	0.20252299734036064	0	0.7576312129419516	0	0.01708025278774126	0	0	0	0.2574238098723861	0	0	0.1378620403581973	0	0	0	0	0	0	0	0	0.13908205841446453	0.00854012639387063	0	0.2269233584657053	0	0	0.07808115560110289	0	0	0.3989459043993851	0	0.031720469462948056	0	0	0.01342019861893956	0	0	0	0	0	0	0	0	0	0	0.06588097503843057	0	0	0	0	0	0	0	0	0	0	0	0	0
A11_28	0	3.7647526992072557	2.6382940102557657	9.669323112474823	1.0946930426253085	7.339260593493976	1.04163394106949	3.2051886216153007	4.820000488702251	1.25771015069483	3.989206661709831	4.567620683275562	0.7997263267393439	0	2.8480869052231794	0	1.548837063178729	0.35640357031901787	0.534430818960251	0.09075898950337379	2.784555612570818	0.9184111591668326	2.0679086685307166	10.37270528112597	0.3794423907314127	1.0196423397667496	0.3584980085383265	0.2558705357922038	0.3881692166451987	0.09564601201509391	0	0.030718427216526515	0	1.337298803028558	0	0	0.5452520830933456	0	0.04468134867858402	1.6769468675931063	2.651907858681272	0.635661999560168	0.392358093083816	1.4975233268056676	2.7356853874536173	0.19932070387087092	0.4454171946396345	0.3584980085383265	0.378046098585207	0	0	1.0035849800853833	0.03700174187445239	1.5107881021946223	0.22480303553912587	0.615764836476736	0.37281000303693534	0.16790413058124154	0.04607764082478977	0.1713948609467559	0	0	0	0	0.10542005703853417	0.3298740195411086	0	0.28309823264321593	0.07190904552959615	0.9246944738247584	0.09564601201509393	0.7201376744056159	0.035954522764798075	0.04677578689789265	0	0	0.13474219210885496	1.730704115222028	0	0.12531722012196614	0	0	0	0.1270625853047233	0.04398320260548114	0	0	0	0	0	0	0	0.31730739022525684	0.27192789547357	0.8629085463551539	0	0	0	0	0	0	0	0	0	0	0.07539977589511054	0	0.1057691300750856	0	0.07958865233372778	0.018500870937226195	0	0.028623988997217888	0	0	0	0	0	0	0	0	0	0	0	0.020595309156534822	0	0	0	0	0	0	0.012217556279300318	0.031067500253077952	0	0	0	0	0	0	0	0.6028491341243328	0	0	0.020595309156534822	0.030020281143423637	0	0	0
A04_28	0.002373864699207604	5.085767731582372	14.631077687096147	4.1172309343056686	5.89715468577153	5.849202618847536	2.4550508719205038	0.9585665655400305	3.6961073366662394	0.01709182583429475	10.913130795197198	2.6667996030898227	1.7333960033613927	0	0.6888955357100467	0	1.151324379115688	1.1707900696491902	1.9755302026805681	0.010445004676513457	3.0262027185498535	0.6974414486271941	3.387979698709092	8.450483556239227	0.4130524576621232	0.10112663618624393	1.5904893484690947	0.6879459898303636	0.24688192871759082	3.0959943407065573	0	0.01661705289445323	0	0.7458682884910293	0.48094498805946057	0	0.9737592996149591	0.31904741557350197	0.005222502338256729	0.21554691468805043	0.6210030053127091	0.3038546814985733	0.3613022072193973	1.185033257844436	0.32521946379144173	0.8042653600915362	0	0.8137608188883667	0.7107350909427567	0	0	0.34658424608431015	1.7637814715112499	0.045578202224786	0.09495458796830415	0.5317456926225033	0.5412411514193336	0.12344096435879541	0.19370735945534048	0.5744752572082401	0	0	0	0.07358980567543572	0.16379666424532466	0.1827875818389855	0	0.14765438429071295	0	0.02421341993191756	0.06314480099892227	0.1737668959819966	0.1457552925313469	0.056972752780982495	0	0	0.1599984807265925	0	0	0	0	0	0	0.00617204821793977	0.05649797984114097	0	0	0	0	0.027062057570966684	0.027536830510808203	0	0	0.1419571090126147	0	0	0	0	0	0	0.12723914787752758	0	0.029910695210015808	0	0	0	0.031809786969381894	0	0	0.009495458796830416	0	0	0.004272956458573687	0	0	0	0	0	0	0	0	0.016142279954611708	0	0	0	0	0.036557516367797104	0	0	0	0	0	0	0	0.018516144653819313	0	0	0	0	0	0	0.014243188195245624	0	0	0	0	0	0
