External_ID	1,3-Dihydroxyacetone	1,3-Dimethylurate	2-Hydroxyisobutyrate	2-Hydroxyisovalerate	2-Oxoisocaproate	3-Hydroxybutyrate	3-Phenylpropionate	Acetate	Acetoacetate	Acetoin	Acetone	Alanine	Arabinose	Arginine	Aspartate	Betaine	Butyrate	Cadaverine	Caprate	Choline	Dimethylamine	Ethanol	Formate	Fucose	Fumarate	Galactose	Glucose	Glutamate	Glutamine	Glycerol	Glycine	Isobutyrate	Isoleucine	Isopropanol	Isovalerate	L-Malic acid	Lactate	Lactose	Lactulose	Leucine	Lysine	Malonate	Mannose	Methanol	Methionine	Methylamine	Methylsuccinate	N-Acetylaspartate	N-Acetylglutamate	N-Methylhydantoin	N,N-Dimethylglycine	Nicotinate	Oxalacetic acid	Phenylacetate	Phenylalanine	Propionate	Pyruvate	Ribose	Serine	Succinate	Threonine	Trimethylamine	Tyrosine	Uracil	Urocanate	Valerate	Valine	Xanthine	Xylose
A03_14	6.0900000000000003E-2	1.84E-2	3.1199999999999999E-2	0.1759	1.2999999999999999E-3	4.7399999999999998E-2	0.34029999999999999	45.420200000000001	6.6799999999999998E-2	3.9600000000000003E-2	4.9500000000000002E-2	1.4004000000000001	0.1079	7.3000000000000001E-3	0.82310000000000005	4.8999999999999998E-3	8.2362000000000002	2.8299999999999999E-2	7.3800000000000004E-2	3.8600000000000002E-2	2.1299999999999999E-2	0.26129999999999998	7.4899999999999994E-2	1.21E-2	6.59E-2	0.24890000000000001	1.8110999999999999	2.9539	0.49370000000000003	0.85189999999999999	0.4849	1.0876999999999999	0.65229999999999999	6.3200000000000006E-2	0.66059999999999997	0.48480000000000001	2.1600000000000001E-2	1.2999999999999999E-3	8.9999999999999998E-4	0.55369999999999997	0.54430000000000001	6.4500000000000002E-2	2.4500000000000001E-2	0.73029999999999995	0.27889999999999998	5.74E-2	0.1883	8.4500000000000006E-2	0.16800000000000001	6.8999999999999999E-3	7.6E-3	0.1196	9.1800000000000007E-2	0.30349999999999999	0.2591	9.2340999999999998	1.5599999999999999E-2	0.7611	0.60350000000000004	0.29070000000000001	0.64539999999999997	1.9400000000000001E-2	0.31509999999999999	9.2700000000000005E-2	4.9799999999999997E-2	1.8257000000000001	0.8	8.5500000000000007E-2	0.36370000000000002
A03_28	0.10920000000000001	2.1100000000000001E-2	3.3099999999999997E-2	0.1661	2.1899999999999999E-2	4.9399999999999999E-2	0.24890000000000001	44.880200000000002	7.0999999999999994E-2	0.1114	6.4000000000000001E-2	1.1712	0.11260000000000001	4.5600000000000002E-2	0.67530000000000001	2E-3	7.9344000000000001	0.17710000000000001	3.5700000000000003E-2	3.8100000000000002E-2	2.0799999999999999E-2	0.26490000000000002	6.7500000000000004E-2	2.29E-2	0.1368	0.16270000000000001	1.0051000000000001	3.8102999999999998	0.39529999999999998	0.94820000000000004	0.3901	0.82830000000000004	0.48249999999999998	0.1076	0.64159999999999995	1.1062000000000001	1.5699999999999999E-2	1.4E-3	8.9999999999999998E-4	0.52080000000000004	0.36449999999999999	0.16600000000000001	2.4500000000000001E-2	1.0694999999999999	0.23769999999999999	7.85E-2	0.14149999999999999	0.1913	0.18279999999999999	5.5999999999999999E-3	2.18E-2	0.17499999999999999	6.2100000000000002E-2	0.26939999999999997	0.19980000000000001	7.6924999999999999	3.6299999999999999E-2	0.80900000000000005	0.6401	0.1767	0.55649999999999999	1.47E-2	0.21290000000000001	9.1300000000000006E-2	6.3200000000000006E-2	2.1457000000000002	0.68189999999999995	8.7900000000000006E-2	0.43780000000000002
A04_00	6.1400000000000003E-2	2.0400000000000001E-2	2.4299999999999999E-2	0.1454	1.9199999999999998E-2	3.6900000000000002E-2	0.28549999999999998	44.522599999999997	6.7000000000000002E-3	3.3300000000000003E-2	4.9500000000000002E-2	1.3855	0.11260000000000001	3.2500000000000001E-2	0.89729999999999999	2.4899999999999999E-2	7.8628999999999998	7.1999999999999995E-2	8.0999999999999996E-3	1.6199999999999999E-2	6.0000000000000001E-3	0.32179999999999997	4.0500000000000001E-2	2.29E-2	8.6900000000000005E-2	0.2072	1.5728	3.0083000000000002	0.37230000000000002	0.32350000000000001	0.72870000000000001	0.75329999999999997	0.61099999999999999	3.8199999999999998E-2	0.3916	0.71689999999999998	1.0999999999999999E-2	6.3E-3	0.01	0.6452	0.87970000000000004	0.12870000000000001	2.4500000000000001E-2	0.93279999999999996	0.28870000000000001	0.2354	4.41E-2	1.55E-2	0.10150000000000001	4.8999999999999998E-3	6.7999999999999996E-3	0.12620000000000001	0.11559999999999999	0.253	0.314	11.206	3.3099999999999997E-2	0.6361	0.68389999999999995	0.31659999999999999	0.64200000000000002	3.5000000000000001E-3	0.32079999999999997	9.2600000000000002E-2	9.4100000000000003E-2	1.7888999999999999	0.79310000000000003	7.9899999999999999E-2	0.1115
A04_07	7.9699999999999993E-2	1.0500000000000001E-2	3.1E-2	0.13389999999999999	2.2100000000000002E-2	9.9000000000000005E-2	0.1018	44.69	2.2700000000000001E-2	8.7300000000000003E-2	6.4399999999999999E-2	2.3357999999999999	0.47399999999999998	8.48E-2	1.4560999999999999	6.7000000000000002E-3	10.5055	0.19420000000000001	8.0999999999999996E-3	4.3900000000000002E-2	2.2499999999999999E-2	0.47820000000000001	6.59E-2	0.129	0.1303	0.27950000000000003	3.7328000000000001	5.2480000000000002	0.37230000000000002	1.2101	0.84940000000000004	0.75329999999999997	1.0326	7.0699999999999999E-2	0.74450000000000005	1.1948000000000001	0.15190000000000001	6.9099999999999995E-2	0.01	1.5226999999999999	0.54930000000000001	6.5699999999999995E-2	2.4500000000000001E-2	0.81589999999999996	0.46310000000000001	0.15129999999999999	8.1699999999999995E-2	6.25E-2	0.1895	5.1000000000000004E-3	1.15E-2	0.1449	9.1600000000000001E-2	0.26719999999999999	0.4209	10.3544	8.3599999999999994E-2	1.1515	1.0855999999999999	0.3347	1.1859999999999999	1.2999999999999999E-3	0.32079999999999997	0.1124	0.1439	1.9903999999999999	1.3836999999999999	7.8799999999999995E-2	0.1406
A04_14	4.3200000000000002E-2	3.2199999999999999E-2	4.4299999999999999E-2	0.17810000000000001	8.5900000000000004E-2	8.1199999999999994E-2	0.1033	44.522599999999997	7.1900000000000006E-2	0.1133	8.0399999999999999E-2	2.0299	0.11260000000000001	3.2599999999999997E-2	1.0996999999999999	0.01	8.0431000000000008	0.25669999999999998	8.0999999999999996E-3	2.4799999999999999E-2	2.0500000000000001E-2	0.37559999999999999	8.9499999999999996E-2	2.29E-2	0.2019	0.2072	2.2246000000000001	8.2917000000000005	0.61839999999999995	1.1405000000000001	0.96919999999999995	0.91059999999999997	0.88060000000000005	7.22E-2	0.69359999999999999	1.7643	4.1599999999999998E-2	7.9200000000000007E-2	2.18E-2	0.76939999999999997	0.5645	0.12870000000000001	2.4500000000000001E-2	0.85550000000000004	0.43780000000000002	0.1336	0.14299999999999999	6.4399999999999999E-2	0.26679999999999998	1.03E-2	1.5900000000000001E-2	0.26719999999999999	0.81100000000000005	0.34499999999999997	0.45440000000000003	11.3935	0.1091	1.2947	1.1632	0.4148	1.0778000000000001	1.2E-2	0.40400000000000003	0.1966	0.13869999999999999	1.8343	1.39	0.2155	0.1115
A04_28	5.9299999999999999E-2	2.24E-2	3.0099999999999998E-2	0.10829999999999999	2.5600000000000001E-2	2.86E-2	0.25750000000000001	45.498100000000001	2.4199999999999999E-2	4.7300000000000002E-2	3.6499999999999998E-2	0.87839999999999996	0.11260000000000001	3.2500000000000001E-2	0.39810000000000001	1.2699999999999999E-2	12.4954	8.6800000000000002E-2	8.0999999999999996E-3	3.2399999999999998E-2	1.06E-2	0.4405	4.2000000000000003E-2	2.29E-2	5.5899999999999998E-2	0.126	2.2976999999999999	1.8979999999999999	0.2296	0.46010000000000001	0.27260000000000001	0.57369999999999999	0.37030000000000002	0.1585	0.35120000000000001	0.43030000000000002	4.3900000000000002E-2	7.3700000000000002E-2	0.01	0.44390000000000002	0.54220000000000002	0.125	5.7299999999999997E-2	1.0879000000000001	0.2389	0.19239999999999999	8.4099999999999994E-2	3.8800000000000001E-2	6.4899999999999999E-2	3.3E-3	6.8999999999999999E-3	0.1215	0.13639999999999999	0.17280000000000001	0.21920000000000001	11.9627	8.9999999999999993E-3	0.47699999999999998	0.51129999999999998	0.1116	0.37590000000000001	2.2000000000000001E-3	0.25490000000000002	7.3800000000000004E-2	6.9000000000000006E-2	1.4734	0.49280000000000002	7.0499999999999993E-2	0.1699
A05_00	0.10780000000000001	2.4799999999999999E-2	6.8500000000000005E-2	0.32669999999999999	0.1212	0.20749999999999999	8.2199999999999995E-2	44.880200000000002	0.26550000000000001	0.19420000000000001	0.12130000000000001	3.3134000000000001	4.1599999999999998E-2	0.02	2.3445999999999998	9.7000000000000003E-3	4.8463000000000003	0.19409999999999999	6.3899999999999998E-2	2.87E-2	1.34E-2	0.35010000000000002	0.18149999999999999	2.29E-2	0.2445	0.27579999999999999	1.0543	6.2705000000000002	0.54059999999999997	3.2435	1.8893	1.7387999999999999	1.4670000000000001	8.6699999999999999E-2	1.4315	1.0205	0.1434	1.8800000000000001E-2	0.15359999999999999	1.6106	0.94410000000000005	0.442	0.16789999999999999	0.96450000000000002	0.57189999999999996	0.16830000000000001	0.36630000000000001	0.24840000000000001	0.31409999999999999	1.9900000000000001E-2	5.6399999999999999E-2	7.7600000000000002E-2	0.62250000000000005	0.6522	0.55930000000000002	8.4804999999999993	4.2200000000000001E-2	1.3455999999999999	2.1497000000000002	0.30859999999999999	1.6964999999999999	1.6500000000000001E-2	0.54420000000000002	0.21210000000000001	0.12559999999999999	0.87470000000000003	2.0335000000000001	0.13980000000000001	0.51119999999999999
A05_07	0.1103	3.3E-3	3.1899999999999998E-2	0.19320000000000001	4.8099999999999997E-2	0.1613	0.1321	44.465400000000002	0.13880000000000001	9.98E-2	0.1042	1.8646	0.2797	0.02	1.1796	9.7000000000000003E-3	9.7357999999999993	7.0699999999999999E-2	6.3899999999999998E-2	2.87E-2	7.1000000000000004E-3	0.43609999999999999	5.9200000000000003E-2	2.29E-2	0.19869999999999999	0.17449999999999999	2.9653	2.9085999999999999	0.36409999999999998	4.2641999999999998	0.68799999999999994	0.74470000000000003	0.74070000000000003	7.0699999999999999E-2	0.54849999999999999	0.62549999999999994	7.6399999999999996E-2	9.8400000000000001E-2	8.48E-2	0.83409999999999995	0.74339999999999995	0.52390000000000003	0.1169	0.92469999999999997	0.33110000000000001	0.14360000000000001	0.13200000000000001	0.1187	0.1232	1.3299999999999999E-2	1.47E-2	0.11260000000000001	0.97519999999999996	0.2117	0.36609999999999998	7.1936999999999998	1.04E-2	0.99380000000000002	0.91390000000000005	0.18729999999999999	0.9194	3.0999999999999999E-3	0.36630000000000001	0.18179999999999999	0.1074	0.49530000000000002	0.9909	0.1249	0.64019999999999999
A05_14	6.7100000000000007E-2	3.3E-3	5.7200000000000001E-2	0.39179999999999998	8.1299999999999997E-2	0.2331	7.9899999999999999E-2	45.484299999999998	0.125	8.0600000000000005E-2	8.9099999999999999E-2	2.6916000000000002	9.2399999999999996E-2	2.8500000000000001E-2	1.6238999999999999	5.8999999999999999E-3	8.1685999999999996	0.21609999999999999	6.3899999999999998E-2	1.9099999999999999E-2	6.8400000000000002E-2	0.63329999999999997	0.187	2.29E-2	0.4471	0.15790000000000001	0.7873	5.2397999999999998	0.42280000000000001	4.9440999999999997	1.2067000000000001	1.7823	1.1223000000000001	0.1193	1.6734	0.74229999999999996	6.3E-2	7.5499999999999998E-2	8.48E-2	1.2236	0.50760000000000005	0.26750000000000002	0.1169	1.0569999999999999	0.52259999999999995	0.10290000000000001	0.26550000000000001	0.24590000000000001	0.35189999999999999	1.15E-2	3.44E-2	9.0800000000000006E-2	1.7237	0.71440000000000003	0.4819	11.066800000000001	5.9499999999999997E-2	0.76239999999999997	1.4594	0.25669999999999998	1.3406	1.2200000000000001E-2	0.52300000000000002	0.14069999999999999	0.1094	0.70179999999999998	1.6153	9.2999999999999999E-2	0.16439999999999999
A05_28	0.1072	3.3999999999999998E-3	4.6899999999999997E-2	0.1578	9.9000000000000005E-2	9.8400000000000001E-2	0.1023	44.887799999999999	0.1191	9.98E-2	8.5800000000000001E-2	2.7317999999999998	0.2089	3.1399999999999997E-2	1.1662999999999999	1.4E-3	9.5079999999999991	0.22939999999999999	0.41170000000000001	2.87E-2	1.34E-2	0.32650000000000001	0.1043	2.29E-2	0.47439999999999999	0.1691	3.5207000000000002	5.6528999999999998	0.3165	1.9717	1.1911	1.4915	1.0365	5.9900000000000002E-2	1.2810999999999999	1.3203	4.87E-2	6.3399999999999998E-2	8.48E-2	1.208	0.70040000000000002	0.36880000000000002	0.442	0.89329999999999998	0.41909999999999997	0.1105	0.2321	0.14399999999999999	0.21210000000000001	1.29E-2	4.8300000000000003E-2	8.5400000000000004E-2	1.2609999999999999	0.59619999999999995	0.39760000000000001	9.9448000000000008	5.1700000000000003E-2	1.0147999999999999	1.7021999999999999	0.37509999999999999	1.2841	1.09E-2	0.41909999999999997	0.22370000000000001	9.5799999999999996E-2	1.0046999999999999	1.5507	0.1741	0.46810000000000002
A06_00	1.9699999999999999E-2	2E-3	4.2900000000000001E-2	0.18559999999999999	0.03	7.6600000000000001E-2	0.12609999999999999	44.880200000000002	0.20269999999999999	0.14779999999999999	0.1193	2.3140000000000001	7.1400000000000005E-2	0.02	0.92830000000000001	1.5E-3	8.2696000000000005	7.8100000000000003E-2	6.3899999999999998E-2	1.52E-2	5.0900000000000001E-2	0.3755	6.4299999999999996E-2	2.29E-2	0.1762	4.0899999999999999E-2	0.28620000000000001	3.0562999999999998	0.28310000000000002	0.49170000000000003	0.62760000000000005	2.1516999999999999	0.73029999999999995	0.20169999999999999	2.0076999999999998	0.73329999999999995	2.0899999999999998E-2	7.6600000000000001E-2	1.41E-2	0.91679999999999995	0.439	9.2299999999999993E-2	2.4500000000000001E-2	0.53949999999999998	0.33229999999999998	5.3400000000000003E-2	9.2299999999999993E-2	9.4299999999999995E-2	0.111	1.2E-2	2.35E-2	3.1899999999999998E-2	0.1741	0.72589999999999999	0.34949999999999998	10.9404	4.2500000000000003E-2	0.35089999999999999	0.81869999999999998	9.3200000000000005E-2	0.86960000000000004	8.2000000000000007E-3	0.33900000000000002	9.6500000000000002E-2	7.7600000000000002E-2	2.1802000000000001	1.0357000000000001	5.8200000000000002E-2	0.1007
